N_0 2.54784056087 2.54783035901
P_0 3.30433284764 3.30433280885
P_1 2.34946098014 2.34946097887
As_0 2.55658398431 2.55658397105
As_1 1.84141547754 1.84141547631
As_2 3.36421750061 3.3642166131
Sb_0 3.14842200178 3.1484219772
Sb_1 2.41509188605 2.41509188242
Bis_0 2.83724690511 2.83724672652
Bis_1 2.56768455158 2.56768455064
BF_0 4.09952491711 4.09921772754
BF_1 2.3180366598 2.3179800094
BF_2 6.08549660554 6.08475488783
BCl_0 2.49952889324 2.4995286262
BCl_1 2.98543345742 2.98530994649
BCl_2 3.04842983296 3.04817281996
BBr_0 1.5887663728 1.58876565777
BBr_1 1.89712279514 1.89705267642
BBr_2 2.70079813511 2.70016581008
BI_0 3.2116999225 3.21169968667
BI_1 2.23181009903 2.23173186048
BI_2 3.75281008676 3.75280734784
AlF_0 3.56070080461 3.56053229126
AlF_2 6.11513680242 6.1143457807
AlCl_0 2.28219030665 2.2821896861
AlCl_1 2.08913518722 2.08911837236
AlCl_2 2.99924888207 2.99923977369
AlBr_0 2.12258003007 2.12257995717
AlBr_1 1.82225029623 1.82223672608
AlBr_2 2.56389441512 2.56389411864
AlI_0 2.46911224768 2.4691122399
AlI_1 1.95779828818 1.95778299243
AlI_2 2.86959250638 2.86959240145
GaF_0 2.11026056392 2.1101772985
GaF_2 2.44563470461 2.445633717
GaCl_0 1.72979750775 1.72979724539
GaCl_1 1.76769280653 1.7675534118
GaCl_2 2.02776081244 2.02776060441
GaBr_0 1.63642524203 1.6364252267
GaBr_1 1.63120457926 1.63108426648
GaBr_2 1.91420991965 1.91420986066
GaI_0 2.05483678272 2.05483676241
GaI_1 1.81650334996 1.81641212189
GaI_2 2.37240303998 2.37240239285
InF_2 3.47966324148 3.47966234215
InCl_0 1.97509784442 1.97509759524
InCl_1 2.02920207672 2.02904464853
InCl_2 2.31908631871 2.31908613666
InBr_0 1.81664917407 1.81664913381
InBr_1 1.9047773174 1.90464228587
InBr_2 2.12113479682 2.12113458007
InI_0 2.10637844658 2.10637820899
InI_1 0.652373731771 0.652366833162
InI_2 2.43283194227 2.43283168709
CO_0 3.5441770691 3.54397678579
CS_0 3.80301036265 3.80300965121
CS_1 3.37732136188 3.37715055742
CS_2 5.48340012473 5.48078308586
CSe_0 3.20794625827 3.207945959
CSe_1 2.88915369853 2.88897887931
CSe_2 4.13440467191 4.13437632631
CTe_0 3.91579256085 3.9157923291
CTe_1 3.18784419622 3.18767348473
CTe_2 5.1114205297 5.11139765587
SiO_0 4.64688612163 4.64670453528
SiO_2 6.60038245656 6.59936480084
SiS_0 3.06775557508 3.06775553341
SiS_1 2.3599969118 2.35997429524
SiS_2 3.92250413298 3.9225017907
SiSe_0 2.76919166221 2.76919164057
SiSe_1 2.09871277178 2.09868929318
SiSe_2 3.5364227275 3.53642212451
SiTe_0 3.26410201368 3.26410191006
SiTe_1 2.33958292119 2.33955439178
SiTe_2 3.86694404091 3.86694357327
GeO_0 3.1275097757 3.12741993304
GeO_1 2.14494778779 2.14481078414
GeO_2 3.62119188939 3.62119095617
GeS_0 2.53326202439 2.53326201067
GeS_1 2.05204097931 2.05198230019
GeS_2 3.2128898044 3.21288924557
GeSe_0 2.3916442917 2.39164427927
GeSe_1 1.82663413854 1.8265914912
GeSe_2 2.94099945181 2.9409990994
GeTe_0 2.86589011421 2.86589004329
GeTe_1 2.02007512571 2.0200554974
GeTe_2 3.34549797862 3.34549761944
SnO_0 3.13955347741 3.1395101968
SnS_0 2.61957852099 2.61957851164
SnS_1 2.25129048712 2.25119813133
SnS_2 3.17099795029 3.17099751751
SnSe_0 2.42094802255 2.42094795931
SnSe_1 2.04331588372 2.04324593755
SnSe_2 2.84609344563 2.84609332046
SnTe_0 2.79730877744 2.7973087276
SnTe_1 2.25105985853 2.25101623435
SnTe_2 3.20870261566 3.20870248949
PbO_0 2.99758066003 2.99757859597
PbO_2 3.18630009684 3.18629276171
PbS_0 2.42851996121 2.42851987411
PbS_1 2.44842051991 2.44822890549
PbS_2 2.88898397883 2.88898379749
PbSe_0 2.30553957059 2.30553956176
PbSe_1 2.24334496454 2.24318650293
PbSe_2 2.65416577901 2.65416522114
PbTe_0 2.70796060924 2.7079605179
PbTe_1 2.42436331267 2.42425117487
PbTe_2 3.0764900336 3.07648990966
