SnO SnO_1 1.1592 5.7274 6.8866
SnO SnO_2 0.0 12.84195686 12.84195686
SnS SnS_0 2.23452 -2.46076 -0.22624
SnS SnS_1 3.14773333333 -4.79636666667 -1.64863333333
SnS SnS_2 2.0652173913 -1.73760869565 0.327608695652
SnSe SnSe_0 1.64666666667 -2.38933333333 -0.742666666667
SnSe SnSe_1 2.97706896552 -4.55203448276 -1.57496551724
SnSe SnSe_2 1.477125 -1.8460625 -0.3689375
SnTe SnTe_0 1.26742857143 -1.68021428571 -0.412785714286
SnTe SnTe_1 2.64214285714 -3.71707142857 -1.07492857143
SnTe SnTe_2 1.32033333333 -1.27866666667 0.0416666666667
PbO PbO_0 3.47351612903 -2.36725806452 1.10625806452
PbO PbO_1 2.01263636364 4.99018181818 7.00281818182
PbO PbO_2 3.29035714286 -2.07067857143 1.21967857143
PbS PbS_0 2.40055555556 -2.54577777778 -0.145222222222
PbS PbS_1 2.8725 -4.51475 -1.64225
PbS PbS_2 2.40162962963 -2.01181481481 0.389814814815
PbSe PbSe_0 1.95490909091 -2.63945454545 -0.684545454545
PbSe PbSe_1 2.55852 -4.26676 -1.70824
PbSe PbSe_2 1.95272727273 -2.29436363636 -0.341636363636
PbTe PbTe_0 1.872 -2.324 -0.452
PbTe PbTe_1 2.34684 -3.42792 -1.08108
PbTe PbTe_2 1.80057142857 -1.90928571429 -0.108714285714
